id,displayName,primaryImage,heightCm,birthDate,deathDate,meterRanking,page,currentRank,currentRank_Tier
nm0730428,Miles Robbins,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTU0ZGQ1NWQtMzQ4Yi00MTQ0LWFkMDQtYmYzNGIwZWVjNmQ3XkEyXkFqcGc@._V1_.jpg', 'width': 402, 'height': 600}",187.0,"{'year': 1992, 'month': 5, 'day': 4}",,,93,,
nm3226379,Kogonada,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2U3YmUyOGEtN2Y0OC00MjQ0LTk1MDUtYjFhMTU3ODk4M2FmXkEyXkFqcGc@._V1_.jpg', 'width': 757, 'height': 865}",,,,,93,,
nm0002086,Lucio Fulci,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTA4OTI4OTI4NTNeQTJeQWpwZ15BbWU4MDMwNjA3MzIx._V1_.jpg', 'width': 406, 'height': 499}",173.0,"{'year': 1927, 'month': 6, 'day': 17}","{'year': 1996, 'month': 3, 'day': 13}",,93,,
nm1025139,Alex Roe,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzUyMDcwYzItYjI0Ny00ODhmLTgzOWQtZmMzMzkwODRiM2JiXkEyXkFqcGc@._V1_.jpg', 'width': 2374, 'height': 3347}",184.0,"{'year': 1990, 'month': 5, 'day': 9}",,,93,,
nm0036109,Lucie Arnaz,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA5MjAxOTcyMl5BMl5BanBnXkFtZTcwMjY3NDU2Mg@@._V1_.jpg', 'width': 266, 'height': 400}",175.0,"{'year': 1951, 'month': 7, 'day': 17}",,,93,,
nm0000869,Alan Bates,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGViMjBhMmQtZTFkMS00NDZkLWFlOTAtYjFhODhiMmIzOTBkXkEyXkFqcGc@._V1_.jpg', 'width': 2307, 'height': 2884}",176.0,"{'year': 1934, 'month': 2, 'day': 17}","{'year': 2003, 'month': 12, 'day': 27}",,93,,
nm0849048,Professor Toru Tanaka,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU4NzU0NzQ4OV5BMl5BanBnXkFtZTcwNzM0NzU2NA@@._V1_.jpg', 'width': 684, 'height': 1023}",180.0,"{'year': 1930, 'month': 1, 'day': 6}","{'year': 2000, 'month': 8, 'day': 22}",,93,,
nm14594302,Emir Faiz Assalam,,,,,,93,,
nm13826974,Darragh Mcaleenan,,,,,,93,,
nm2761963,T'Nia Miller,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmMzNWE1NTAtYTlmOS00MDU0LTgwOGEtNjgyZmE4NjNkNDM4XkEyXkFqcGc@._V1_.jpg', 'width': 1920, 'height': 1080}",170.0,"{'year': 1985, 'month': 3, 'day': 2}",,,93,,
nm0001495,Patrick Macnee,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcxOTQ0MzEwNl5BMl5BanBnXkFtZTgwMDk4NDgwNjE@._V1_.jpg', 'width': 1490, 'height': 2048}",183.0,"{'year': 1922, 'month': 2, 'day': 6}","{'year': 2015, 'month': 6, 'day': 25}",,93,,
nm1912082,Nicholas Cassim,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmJkYjg2YmItOTA4YS00ZGVhLWEwNjYtNWI5M2IwMWU1NzdkXkEyXkFqcGc@._V1_CR56,13,542,812_.jpg', 'width': 542, 'height': 812}",,,,,93,,
nm9183933,Indy Lewis,,,,,,93,,
nm1703577,Yifei Liu,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjQ4MjEyNTE4M15BMl5BanBnXkFtZTgwMzcyNDE0NDM@._V1_.jpg', 'width': 1593, 'height': 2048}",170.0,"{'year': 1987, 'month': 8, 'day': 25}",,,93,,
nm0055645,Joanna Barnes,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkwNDEwMTYxMl5BMl5BanBnXkFtZTcwODk1NzUxOA@@._V1_.jpg', 'width': 1351, 'height': 2048}",,"{'year': 1934, 'month': 11, 'day': 15}","{'year': 2022, 'month': 4, 'day': 29}",,93,,
nm0000845,Tallulah Bankhead,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjQ4YzAwNjgtMzJmOC00YWVjLTk5ZWItM2I5Y2E4Y2ZjOTQzXkEyXkFqcGc@._V1_.jpg', 'width': 3023, 'height': 3874}",160.0,"{'year': 1902, 'month': 1, 'day': 31}","{'year': 1968, 'month': 12, 'day': 12}",,93,,
nm0395428,Anna Maria Horsford,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTIyODkyNjkxN15BMl5BanBnXkFtZTcwODc3MDczMQ@@._V1_.jpg', 'width': 450, 'height': 555}",173.0,"{'year': 1947, 'month': 3, 'day': 6}",,,93,,
nm5981994,Annie Hamilton,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmRlNjg3YmMtMDI1OS00YmIzLWEzMTQtZGQ3MzQyNmY0ODJiXkEyXkFqcGc@._V1_.jpg', 'width': 2048, 'height': 1392}",,"{'year': 1992, 'month': 9, 'day': 17}",,,93,,
nm3557613,Karan Brar,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDMyYjkzOTktZjE1Mi00YWIzLWE4YWEtMjgzYzE5M2Y4MjM1XkEyXkFqcGc@._V1_CR83,1,2358,3537_.jpg', 'width': 2358, 'height': 3537}",178.0,"{'year': 1999, 'month': 1, 'day': 18}",,,93,,
nm14493887,Muhamad Alfa Fauzi,,,,,,93,,
nm0558487,Jerry Mathers,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTIzOTg5OTIzOV5BMl5BanBnXkFtZTYwNjA1OTQ1._V1_.jpg', 'width': 281, 'height': 400}",170.0,"{'year': 1948, 'month': 6, 'day': 2}",,,93,,
nm0277179,Shannon Fill,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDY3Y2U5M2QtZDFlNC00OGJhLTgyNjgtZmJmMDhlNzUwOTYxXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 761}",169.0,"{'year': 1971, 'month': 6, 'day': 13}",,,93,,
nm3083350,Charlie Carver,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzhlOGE0MDQtMWUxMS00MjQ1LTg1ZWYtMDdjNzk1ZGE0Zjg3XkEyXkFqcGc@._V1_.jpg', 'width': 3276, 'height': 4096}",179.0,"{'year': 1988, 'month': 7, 'day': 31}",,,93,,
nm1726032,Rob Morgan,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDU3N2UxMGItMjg3Yi00ODQ0LWJmMDItMDA4NTczMGNlY2JiXkEyXkFqcGc@._V1_.jpg', 'width': 3363, 'height': 5045}",183.0,"{'year': 1973, 'month': 2, 'day': 24}",,,93,,
nm11073265,Gia Hunter,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzQ4M2QwMGQtZDE4NC00Y2RmLTk0ZjQtNDNjNGM5ODdkMzhkXkEyXkFqcGc@._V1_CR713,174,1911,2867_.jpg', 'width': 1911, 'height': 2867}",165.0,,,,93,,
nm2113748,Travis Bacon,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2QyOGJmY2MtODMxNC00ZDIwLWI1YTgtMzBjYjcyNWE5NTcwXkEyXkFqcGc@._V1_.jpg', 'width': 4002, 'height': 6000}",,"{'year': 1989, 'month': 6, 'day': 23}",,,93,,
nm0001425,Krzysztof Kieslowski,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzgyMjE0MDk5MF5BMl5BanBnXkFtZTcwNjcwNDg3Mw@@._V1_.jpg', 'width': 300, 'height': 407}",184.0,"{'year': 1941, 'month': 6, 'day': 27}","{'year': 1996, 'month': 3, 'day': 13}",,93,,
nm0295878,Daniel Frishman,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGIzM2E0ZjMtYWI2NC00NDcxLWIzNTQtMmYzMDgxODU4NTVmXkEyXkFqcGc@._V1_.jpg', 'width': 846, 'height': 455}",,"{'year': 1946, 'month': 7, 'day': 22}",,,93,,
nm0000626,John Sayles,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA3Mzc4Mzk4OV5BMl5BanBnXkFtZTYwNDU0NjQ1._V1_.jpg', 'width': 261, 'height': 400}",193.0,"{'year': 1950, 'month': 9, 'day': 28}",,,93,,
nm0290163,Genie Francis,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYyNTI1NDEyMV5BMl5BanBnXkFtZTcwMjUxNDc0OA@@._V1_.jpg', 'width': 1381, 'height': 2000}",165.0,"{'year': 1962, 'month': 5, 'day': 26}",,,93,,
nm7439664,Amadeus Strobl,,,,,,93,,
nm0048468,George Baker,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc1NzY5MTUxM15BMl5BanBnXkFtZTcwOTYxMzk5Nw@@._V1_.jpg', 'width': 1501, 'height': 2048}",189.0,"{'year': 1931, 'month': 4, 'day': 1}","{'year': 2011, 'month': 10, 'day': 7}",,93,,
nm0006522,Haydn Gwynne,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc4NjgxNjgyM15BMl5BanBnXkFtZTcwNTU4OTI2Mg@@._V1_.jpg', 'width': 278, 'height': 400}",178.0,"{'year': 1957, 'month': 3, 'day': 21}","{'year': 2023, 'month': 10, 'day': 20}",,93,,
nm0922563,Travis Wester,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUwMTk1MTExM15BMl5BanBnXkFtZTcwMTY3NjUzMw@@._V1_.jpg', 'width': 285, 'height': 400}",173.0,"{'year': 1977, 'month': 10, 'day': 8}",,,93,,
nm0001726,Helen Shaver,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDY0ZWQ0ZDYtMmM2NS00MmM0LThjMDAtNTY5ZWU3NmVhZjZiXkEyXkFqcGc@._V1_.jpg', 'width': 2048, 'height': 1242}",170.0,"{'year': 1951, 'month': 2, 'day': 24}",,,93,,
nm3228287,Skylar Gaertner,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTU1YzdhMTItNTA4YS00OWY1LWJhMjQtMDM3MTZjZTYwZTJmXkEyXkFqcGc@._V1_.jpg', 'width': 842, 'height': 842}",170.0,,,,93,,
nm3999574,Madeleine Coghlan,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTVkYWEyYTMtMTdiZC00YjRmLWFkMTQtOGJlZmRkMTlkMzU3XkEyXkFqcGc@._V1_.jpg', 'width': 828, 'height': 1242}",157.0,,,,93,,
nm0238475,Léa Drucker,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzYyMjEwNzg2Ml5BMl5BanBnXkFtZTgwNzg3OTAzMTE@._V1_.jpg', 'width': 1326, 'height': 2048}",,"{'year': 1972, 'month': 1, 'day': 23}",,,93,,
nm7822715,Heather Burridge,,,,,,93,,
nm0236413,Kevin Doyle,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYzNTY1MTAzMV5BMl5BanBnXkFtZTcwNDUwMDcyOQ@@._V1_.jpg', 'width': 1366, 'height': 2048}",,{'year': 1961},,,93,,
nm3460332,Paulo Pandolpho,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTVkODQyYTMtZjYxZS00ZDRkLWFiOGItY2FkYWQxNmI1ZTQ1XkEyXkFqcGc@._V1_.jpg', 'width': 3256, 'height': 3078}",,,,,93,,
nm0641290,Kelli O'Hara,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTVmYTRlOWUtOGU1NC00NThkLTgxMTctOWYyYmJjNGUwNWM1XkEyXkFqcGc@._V1_CR71,0,2397,3595_.jpg', 'width': 2397, 'height': 3595}",166.0,"{'year': 1976, 'month': 4, 'day': 16}",,,93,,
nm0948267,Dwight Yoakam,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgyODQyMzE5MV5BMl5BanBnXkFtZTcwMjQ3MDUwMg@@._V1_.jpg', 'width': 1368, 'height': 914}",183.0,"{'year': 1956, 'month': 10, 'day': 23}",,,93,,
nm12328362,Ríaín Ó Conchóbaír,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjRlMTUxZjktYzlhNy00MjA4LWE0YTctNDgwZWRlYjBmOTljXkEyXkFqcGc@._V1_.jpg', 'width': 1206, 'height': 696}",175.0,"{'year': 1994, 'month': 5, 'day': 24}",,,93,,
nm0231191,Fiona Dolman,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY5NDcwMzIwN15BMl5BanBnXkFtZTgwMzA2OTk4ODE@._V1_.jpg', 'width': 3065, 'height': 3832}",,"{'year': 1970, 'month': 1, 'day': 1}",,,93,,
nm2630117,Alison O'Donnell,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2FjMWZiZDgtYTNjNi00ODMwLWE2Y2QtZTk1M2Y5NjVlNzczXkEyXkFqcGc@._V1_.jpg', 'width': 480, 'height': 320}",,,,,93,,
nm1579753,Whitney Cummings,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWQ1MDkyYmMtYTg3ZS00MzJkLWJlMDYtZDc5ZTFlOTc4YTJiXkEyXkFqcGc@._V1_.jpg', 'width': 5995, 'height': 5995}",178.0,"{'year': 1982, 'month': 9, 'day': 4}",,,93,,
nm0249528,Adrian Edmondson,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmM4ZTIyODQtNDQ1MS00OWM1LTkyYTktODU3MWU3MWNmNGI4XkEyXkFqcGc@._V1_.jpg', 'width': 2400, 'height': 3300}",178.0,"{'year': 1957, 'month': 1, 'day': 24}",,,93,,
nm10807648,Myron Gaines,"{'url': 'https://m.media-amazon.com/images/M/MV5BODRkOTU2NjAtNjkxMy00NzI2LThiNjgtY2U5MDk3ZDQ0YTkxXkEyXkFqcGc@._V1_.jpg', 'width': 1582, 'height': 1450}",191.0,,,,93,,
nm0630149,Lesley Nicol,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjU1ZjE1ODctYzU2MS00ZWE1LTk1NzgtMTM3MjJlYTcxYWYyXkEyXkFqcGc@._V1_.jpg', 'width': 3800, 'height': 5661}",166.0,"{'year': 1953, 'month': 8, 'day': 7}",,,93,,
nm0642773,Maeve O'Sullivan,,,,,,93,,
nm3977580,Russell Simpson,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI3MDYyNTEtYmZiZi00MzA1LWJkYzgtYjJlN2I1MTNjYTYzXkEyXkFqcGc@._V1_.jpg', 'width': 3744, 'height': 5616}",187.0,,,,93,,
nm8251996,Jay Jones,,,,,,93,,
nm2196900,Janie Haddad Tompkins,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTI4YjNhNTQtNmFjMy00YjEzLWE5ZWItMWEwNmUzYmU2NThkXkEyXkFqcGc@._V1_.jpg', 'width': 2394, 'height': 3107}",165.0,,,,93,,
nm2029171,Øystein Karlsen,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzEyMTMxNTMtNzcyMS00NDEzLTg0NjEtM2VmMDQ0OTk3ZWY2XkEyXkFqcGc@._V1_.jpg', 'width': 3264, 'height': 2448}",,,,,93,,
nm0202945,Joanna David,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTczOTEzMzgzMl5BMl5BanBnXkFtZTcwMjcyMzgwOA@@._V1_.jpg', 'width': 830, 'height': 1272}",,"{'year': 1947, 'month': 1, 'day': 17}",,,93,,
nm0566187,Heather McComb,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTE5NTcwM2ItNDc0Ny00ODBiLWFmYzItNzNkZDNmYjU2ZTUwXkEyXkFqcGc@._V1_.jpg', 'width': 400, 'height': 600}",165.0,,,,93,,
nm0212675,Jack Deam,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjIyNzk4NjQwNl5BMl5BanBnXkFtZTgwMDg1Nzc5MjE@._V1_.jpg', 'width': 500, 'height': 375}",,{'year': 1972},,,93,,
nm0769083,Adrian Scarborough,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcwNTYzODkxOF5BMl5BanBnXkFtZTcwMDg0MjkxOA@@._V1_.jpg', 'width': 973, 'height': 1401}",163.0,"{'year': 1968, 'month': 5, 'day': 10}",,,93,,
nm5427256,Hanako Footman,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmNjNTkyZDctMjMzMC00ZTU2LWE0ZjMtMGUwOTVhYmMwZmVkXkEyXkFqcGc@._V1_CR293,1,498,747_.jpg', 'width': 498, 'height': 747}",168.0,,,,93,,
nm0005436,John Singleton,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTczMzM0ODg5Ml5BMl5BanBnXkFtZTcwMzMzMDA3Ng@@._V1_.jpg', 'width': 1453, 'height': 2048}",168.0,"{'year': 1968, 'month': 1, 'day': 6}","{'year': 2019, 'month': 4, 'day': 28}",,93,,
nm0082511,Barbara Billingsley,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWZlNGQ4NDgtNTUwYy00MWFjLThhZTAtOWIyOTYwY2U0NDQ2XkEyXkFqcGc@._V1_.jpg', 'width': 3800, 'height': 4855}",165.0,"{'year': 1915, 'month': 12, 'day': 22}","{'year': 2010, 'month': 10, 'day': 16}",,93,,
nm7228705,Antonia Gentry,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzJiY2RmYTEtMDAyYS00OWNiLWE0YjYtMTVmYWM4OTg3ZmFkXkEyXkFqcGc@._V1_.jpg', 'width': 2563, 'height': 1708}",155.0,"{'year': 1997, 'month': 9, 'day': 25}",,,93,,
nm10049138,Mya Lowe,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDFmNWYyYWItY2QwZC00YjRmLTg4NzgtNzcwYjBiZTQwYmE4XkEyXkFqcGc@._V1_CR900,453,3333,5000_.jpg', 'width': 3333, 'height': 5000}",160.0,,,,93,,
nm8451502,William McKenna,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE0ZmRkZTctYWUxYS00NTU3LThjYWQtN2JkZmVmZWVlYjRmXkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 1000}",,,,,93,,
nm0588241,Dick Miller,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjAzNTkyMzY1NV5BMl5BanBnXkFtZTgwMDc1OTAzNzM@._V1_.jpg', 'width': 1567, 'height': 2048}",165.0,"{'year': 1928, 'month': 12, 'day': 25}","{'year': 2019, 'month': 1, 'day': 30}",,93,,
nm2728165,Jessie Cave,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA3MTIyMTQ5Nl5BMl5BanBnXkFtZTgwMjU2MjA2MjE@._V1_.jpg', 'width': 1363, 'height': 2048}",163.0,"{'year': 1987, 'month': 5, 'day': 5}",,,93,,
nm0425061,Eric Vale,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjAyZWZhMzYtZDZlYi00YzdjLWEzZWQtMzYyMGJhYzJlN2M2XkEyXkFqcGc@._V1_.jpg', 'width': 2800, 'height': 3500}",180.0,"{'year': 1974, 'month': 4, 'day': 28}",,,93,,
nm0696193,Harve Presnell,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQwMjc3MTYyOV5BMl5BanBnXkFtZTYwMzc2NDg3._V1_.jpg', 'width': 450, 'height': 600}",195.0,"{'year': 1933, 'month': 9, 'day': 14}","{'year': 2009, 'month': 6, 'day': 30}",,93,,
nm0000798,Linden Ashby,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjNmMDM1YTQtYTM4Ni00MGNhLWI2OWQtNmMzOWU5ZTM1OTJjXkEyXkFqcGc@._V1_.jpg', 'width': 2400, 'height': 3002}",182.0,"{'year': 1960, 'month': 5, 'day': 23}",,,93,,
nm2963561,Luis Carazo,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWExZjRiZTctNGYzYy00ZGI0LTkzMTgtOWFmOWY5ZGNjNWEzXkEyXkFqcGc@._V1_.jpg', 'width': 719, 'height': 878}",,,,,93,,
nm8923030,Maxx Morando,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzAxYzlkNDEtYjFhNS00NDkwLWI5ZDMtNmNmMjMzM2Y2NWVhXkEyXkFqcGc@._V1_.jpg', 'width': 700, 'height': 672}",173.0,,,,93,,
nm1419635,Mehcad Brooks,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjhkMzY0OGYtNWU0Zi00MTE5LWIyNGEtYmZkMzQyNzhmZjc4XkEyXkFqcGc@._V1_.jpg', 'width': 1200, 'height': 1800}",188.0,"{'year': 1980, 'month': 10, 'day': 25}",,,93,,
nm0001403,Neil Jordan,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA5MDE0NjgwOV5BMl5BanBnXkFtZTcwODU2OTM4Mg@@._V1_.jpg', 'width': 263, 'height': 400}",,"{'year': 1950, 'month': 2, 'day': 25}",,,93,,
nm5181589,Chris Reid,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDg4OGFhN2UtOTZiNC00MDBjLWFlM2ItMzVlOTk0OGE4OTgyXkEyXkFqcGc@._V1_.jpg', 'width': 3648, 'height': 5472}",183.0,"{'year': 1988, 'month': 11, 'day': 27}",,,93,,
nm8652219,Spencer Barnes,,,,,,93,,
nm0503800,Philippine Leroy-Beaulieu,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2QzNzkyODQtNmU1Mi00YzU0LTg0YzEtY2Y3NmNjZjgwY2JjXkEyXkFqcGc@._V1_.jpg', 'width': 879, 'height': 879}",165.0,"{'year': 1963, 'month': 4, 'day': 25}",,,93,,
nm8358714,India Shaw-Smith,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzJmMGRkMDctZTk1YS00MzhlLTkxOGQtOWVmNjQ2YjNiNTgzXkEyXkFqcGc@._V1_.jpg', 'width': 2199, 'height': 3022}",168.0,,,,93,,
nm0795723,Constance Shulman,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjMyNTAxMzM2MV5BMl5BanBnXkFtZTgwMjM1ODEwMjE@._V1_.jpg', 'width': 1351, 'height': 2048}",,"{'year': 1958, 'month': 4, 'day': 4}",,,93,,
nm5009564,Marie-Therese Breen,,,,,,93,,
nm1914298,Pål Sverre Hagen,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk4MjI2MTcyNV5BMl5BanBnXkFtZTgwNjMyNjMxMjE@._V1_.jpg', 'width': 2048, 'height': 1365}",197.0,"{'year': 1980, 'month': 11, 'day': 6}",,,93,,
nm10593697,Mara Huf,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGU2NGJjZTgtZWVmYy00MGUyLWEwNmItMDBmYTQwNjExNDJiXkEyXkFqcGc@._V1_.jpg', 'width': 3600, 'height': 4500}",,,,,93,,
nm2650041,Ferelith Young,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDIyYmViZWMtODgyMi00YjA4LWJjZjgtNGMzMjE3YTBiMzkzXkEyXkFqcGc@._V1_.jpg', 'width': 920, 'height': 1267}",175.0,"{'year': 1984, 'month': 12, 'day': 29}",,,93,,
nm0503627,Michael Lerner,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUzMTA2ODU2M15BMl5BanBnXkFtZTcwOTQ2NDY1Nw@@._V1_.jpg', 'width': 1383, 'height': 2048}",170.0,"{'year': 1941, 'month': 6, 'day': 22}","{'year': 2023, 'month': 4, 'day': 8}",,94,,
nm0176376,Nina Conti,"{'url': 'https://m.media-amazon.com/images/M/MV5BODkyNzgwMDQwMF5BMl5BanBnXkFtZTcwNTgyNTE5OA@@._V1_.jpg', 'width': 1362, 'height': 2048}",,{'year': 1974},,,94,,
nm0000855,Raymond J. Barry,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI4NDIzODMwN15BMl5BanBnXkFtZTcwODQyNDUyNw@@._V1_.jpg', 'width': 1428, 'height': 2048}",184.0,"{'year': 1939, 'month': 3, 'day': 14}",,,94,,
nm0864869,George Tobias,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDBiNDdiNWQtNjY4Yy00MzI3LWE0MTMtZTcxNWQwZTdhNmVjXkEyXkFqcGc@._V1_.jpg', 'width': 3199, 'height': 4029}",183.0,"{'year': 1901, 'month': 7, 'day': 14}","{'year': 1980, 'month': 2, 'day': 27}",,94,,
nm0331186,Karen Lynn Gorney,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWFlNmU4NjktMjM3NC00YzZiLWJjOTktNjAzYzA1NjQ5YmFkXkEyXkFqcGc@._V1_CR505,0,719,1079_.jpg', 'width': 719, 'height': 1079}",157.0,"{'year': 1945, 'month': 1, 'day': 28}",,,94,,
nm0336620,F. Gary Gray,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQzNTAwNzY4N15BMl5BanBnXkFtZTcwOTU5MzE0NQ@@._V1_.jpg', 'width': 1368, 'height': 2048}",165.0,"{'year': 1969, 'month': 7, 'day': 17}",,,94,,
nm1617711,Han Ji-min,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjFjNDBhNzctMGVjZi00MDg0LTkxN2QtMTVjMTdlMjBhYjgwXkEyXkFqcGc@._V1_.jpg', 'width': 900, 'height': 1073}",160.0,"{'year': 1982, 'month': 11, 'day': 5}",,,94,,
nm3304457,Nick Kocher,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTRiYmYyNGQtY2I4Yy00YzU0LWE0YTctYjZjYmU1YjkwZjBmXkEyXkFqcGc@._V1_CR221,1,989,1483_.jpg', 'width': 989, 'height': 1483}",,"{'year': 1986, 'month': 1, 'day': 15}",,,94,,
nm3849933,Tiffany Alvord,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTdkNzA3ZjUtYjU3Ni00MzMwLWJjOGEtZjgyYTU5OGE1YzVmXkEyXkFqcGc@._V1_CR477,104,2900,4350_.jpg', 'width': 2900, 'height': 4350}",163.0,,,,94,,
nm0924552,Brian White,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg2NjU4ODQ5MF5BMl5BanBnXkFtZTYwMjcxMTky._V1_.jpg', 'width': 450, 'height': 648}",188.0,"{'year': 1975, 'month': 4, 'day': 21}",,,94,,
nm0846687,Faran Tahir,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTg4MWY0ZDctYzFiNC00OWY0LWIwNjMtMGFmNTA1MmNlYWViXkEyXkFqcGc@._V1_.jpg', 'width': 622, 'height': 432}",178.0,,,,94,,
nm0878354,Lurene Tuttle,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjAxNzcyMzkzMV5BMl5BanBnXkFtZTcwOTE4OTQzOA@@._V1_.jpg', 'width': 1659, 'height': 2048}",170.0,"{'year': 1907, 'month': 8, 'day': 29}","{'year': 1986, 'month': 5, 'day': 28}",,94,,
nm0948696,Francine York,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk5MDgxMzA2MV5BMl5BanBnXkFtZTYwOTg1OTA2._V1_.jpg', 'width': 261, 'height': 400}",173.0,"{'year': 1936, 'month': 8, 'day': 26}","{'year': 2017, 'month': 1, 'day': 6}",,94,,
nm0100792,Andrea Bowen,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTAwOGUwZjgtZWYxMy00YjU5LTlhMjctYzRhYTE1NTU2NDA3XkEyXkFqcGc@._V1_.jpg', 'width': 1403, 'height': 2042}",164.0,"{'year': 1990, 'month': 3, 'day': 4}",,,94,,
nm2284889,Nikki Blonsky,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYzMjA2MDE5MF5BMl5BanBnXkFtZTcwNTM3MjM3Mw@@._V1_.jpg', 'width': 297, 'height': 400}",152.0,"{'year': 1988, 'month': 11, 'day': 9}",,,94,,
nm8314214,Coriander Dezotell,,,,,,94,,
nm2824707,J.R. Ramirez,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmQ1ZWY2NTUtZjEwMi00ZmY0LWEyMjItNTMxZDEwMTA4MmM2XkEyXkFqcGc@._V1_CR359,1,489,733_.jpg', 'width': 489, 'height': 733}",185.0,"{'year': 1980, 'month': 10, 'day': 8}",,,94,,
